2017-01-01,365,20
20,Paris,The Chainsmokers,837690,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-03-06,us
1,Shape of You,Ed Sheeran,2060254,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-07,us
2,iSpy (feat. Lil Yachty),KYLE,1229841,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-03-07,us
3,That's What I Like,Bruno Mars,1178387,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-07,us
4,Galway Girl,Ed Sheeran,1154310,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-07,us
5,Something Just Like This,The Chainsmokers,1038556,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-07,us
6,Mask Off,Future,1032464,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-03-07,us
7,Bad and Boujee (feat. Lil Uzi Vert),Migos,1023709,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-03-07,us
8,It Ain't Me (with Selena Gomez),Kygo,1017239,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-07,us
9,Tunnel Vision,Kodak Black,986979,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-03-07,us
10,Castle on the Hill,Ed Sheeran,986407,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-07,us
11,Congratulations,Post Malone,930386,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-03-07,us
12,Bounce Back,Big Sean,923577,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-03-07,us
13,Perfect,Ed Sheeran,896711,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-03-07,us
14,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,875169,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-03-07,us
15,Issues,Julia Michaels,867126,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-07,us
16,Dive,Ed Sheeran,865298,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-03-07,us
17,Happier,Ed Sheeran,856835,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-03-07,us
18,Stay (with Alessia Cara),Zedd,854709,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-07,us
19,Paris,The Chainsmokers,845485,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-03-07,us
20,New Man,Ed Sheeran,787539,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,2017-03-07,us
1,Shape of You,Ed Sheeran,2042042,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-08,us
2,iSpy (feat. Lil Yachty),KYLE,1241442,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-03-08,us
3,That's What I Like,Bruno Mars,1172136,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-08,us
4,Mask Off,Future,1157676,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-03-08,us
5,Galway Girl,Ed Sheeran,1117959,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-08,us
6,Bad and Boujee (feat. Lil Uzi Vert),Migos,1016582,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-03-08,us
7,Something Just Like This,The Chainsmokers,997537,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-08,us
8,It Ain't Me (with Selena Gomez),Kygo,993397,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-08,us
9,Tunnel Vision,Kodak Black,985712,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-03-08,us
10,Castle on the Hill,Ed Sheeran,959923,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-08,us
11,Congratulations,Post Malone,937469,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-03-08,us
12,Bounce Back,Big Sean,935286,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-03-08,us
13,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,883653,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-03-08,us
14,Issues,Julia Michaels,881919,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-08,us
15,Perfect,Ed Sheeran,869333,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-03-08,us
16,Stay (with Alessia Cara),Zedd,844588,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-08,us
17,Paris,The Chainsmokers,844424,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-03-08,us
18,Dive,Ed Sheeran,825384,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-03-08,us
19,Happier,Ed Sheeran,825220,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-03-08,us
20,T-Shirt,Migos,760881,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2017-03-08,us
1,Shape of You,Ed Sheeran,1990545,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-09,us
2,Mask Off,Future,1265090,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-03-09,us
3,iSpy (feat. Lil Yachty),KYLE,1247430,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-03-09,us
4,That's What I Like,Bruno Mars,1192854,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-09,us
5,Galway Girl,Ed Sheeran,1093283,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-09,us
6,Bad and Boujee (feat. Lil Uzi Vert),Migos,1072542,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-03-09,us
7,It Ain't Me (with Selena Gomez),Kygo,1018710,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-09,us
8,Tunnel Vision,Kodak Black,1005446,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-03-09,us
9,Something Just Like This,The Chainsmokers,999432,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-09,us
10,Bounce Back,Big Sean,986518,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-03-09,us
11,Congratulations,Post Malone,958946,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-03-09,us
12,Castle on the Hill,Ed Sheeran,908513,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-09,us
13,Issues,Julia Michaels,891336,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-09,us
14,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,888597,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-03-09,us
15,Stay (with Alessia Cara),Zedd,880234,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-09,us
16,Paris,The Chainsmokers,838420,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-03-09,us
17,Perfect,Ed Sheeran,811913,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-03-09,us
18,Dive,Ed Sheeran,764238,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-03-09,us
19,Happier,Ed Sheeran,764203,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-03-09,us
20,Slide,Calvin Harris,751479,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-03-09,us
1,Shape of You,Ed Sheeran,1957676,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-10,us
2,Mask Off,Future,1411238,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-03-10,us
3,iSpy (feat. Lil Yachty),KYLE,1290253,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-03-10,us
4,That's What I Like,Bruno Mars,1237786,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-10,us
5,Tunnel Vision,Kodak Black,1098217,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-03-10,us
6,Bad and Boujee (feat. Lil Uzi Vert),Migos,1082287,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-03-10,us
7,Galway Girl,Ed Sheeran,1027310,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-10,us
8,It Ain't Me (with Selena Gomez),Kygo,1022620,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-10,us
9,Congratulations,Post Malone,998376,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-03-10,us
10,Bounce Back,Big Sean,997603,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-03-10,us
11,Something Just Like This,The Chainsmokers,985132,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-10,us
12,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,898608,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-03-10,us
13,Stay (with Alessia Cara),Zedd,898105,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-10,us
14,Issues,Julia Michaels,883659,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-10,us
15,Paris,The Chainsmokers,871059,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-03-10,us
16,Castle on the Hill,Ed Sheeran,842157,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-10,us
17,T-Shirt,Migos,840278,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2017-03-10,us
18,No Frauds,Nicki Minaj,789907,https://open.spotify.com/track/7KcGEssn7BnJdTgildK5y0,2017-03-10,us
19,Slide,Calvin Harris,769387,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-03-10,us
20,Fake Love,Drake,744270,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-03-10,us
1,Shape of You,Ed Sheeran,1813540,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-11,us
2,Mask Off,Future,1407543,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-03-11,us
3,iSpy (feat. Lil Yachty),KYLE,1272104,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-03-11,us
4,That's What I Like,Bruno Mars,1227966,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-11,us
5,Bad and Boujee (feat. Lil Uzi Vert),Migos,1098677,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-03-11,us
6,Tunnel Vision,Kodak Black,1096626,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-03-11,us
7,Bounce Back,Big Sean,970449,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-03-11,us
8,It Ain't Me (with Selena Gomez),Kygo,955805,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-11,us
9,Congratulations,Post Malone,945245,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-03-11,us
10,Something Just Like This,The Chainsmokers,908447,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-11,us
11,Galway Girl,Ed Sheeran,886773,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-11,us
12,T-Shirt,Migos,853554,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2017-03-11,us
13,Stay (with Alessia Cara),Zedd,847741,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-11,us
14,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,841337,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-03-11,us
15,Paris,The Chainsmokers,837166,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-03-11,us
16,Issues,Julia Michaels,832379,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-11,us
17,No Frauds,Nicki Minaj,756594,https://open.spotify.com/track/7KcGEssn7BnJdTgildK5y0,2017-03-11,us
18,Fake Love,Drake,754719,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-03-11,us
19,Slide,Calvin Harris,734927,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-03-11,us
20,Castle on the Hill,Ed Sheeran,723199,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-11,us
1,Shape of You,Ed Sheeran,1629275,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-12,us
2,Mask Off,Future,1274674,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-03-12,us
3,iSpy (feat. Lil Yachty),KYLE,1168063,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-03-12,us
4,That's What I Like,Bruno Mars,1109134,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-12,us
5,Tunnel Vision,Kodak Black,982458,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-03-12,us
6,Bad and Boujee (feat. Lil Uzi Vert),Migos,977336,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-03-12,us
7,Bounce Back,Big Sean,871094,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-03-12,us
8,Congratulations,Post Malone,869699,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-03-12,us
9,It Ain't Me (with Selena Gomez),Kygo,867242,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-12,us
10,Something Just Like This,The Chainsmokers,821378,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-12,us
11,Galway Girl,Ed Sheeran,805965,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-12,us
12,Stay (with Alessia Cara),Zedd,785861,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-12,us
13,Issues,Julia Michaels,769385,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-12,us
14,T-Shirt,Migos,757154,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2017-03-12,us
15,Paris,The Chainsmokers,754804,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-03-12,us
16,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,751932,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-03-12,us
17,Slide,Calvin Harris,676815,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-03-12,us
18,Fake Love,Drake,674259,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-03-12,us
19,Castle on the Hill,Ed Sheeran,661223,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-12,us
20,Location,Khalid,653712,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2017-03-12,us
1,Shape of You,Ed Sheeran,1720875,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-13,us
2,Mask Off,Future,1327901,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-03-13,us
3,iSpy (feat. Lil Yachty),KYLE,1187726,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-03-13,us
4,That's What I Like,Bruno Mars,1168220,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-13,us
5,Tunnel Vision,Kodak Black,1009706,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-03-13,us
6,Galway Girl,Ed Sheeran,976082,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-13,us
7,It Ain't Me (with Selena Gomez),Kygo,959928,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-13,us
8,Congratulations,Post Malone,923057,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-03-13,us
9,Something Just Like This,The Chainsmokers,920391,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-13,us
10,Bad and Boujee (feat. Lil Uzi Vert),Migos,911489,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-03-13,us
11,Stay (with Alessia Cara),Zedd,886544,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-13,us
12,Issues,Julia Michaels,858119,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-13,us
13,Bounce Back,Big Sean,853244,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-03-13,us
14,Paris,The Chainsmokers,811385,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-03-13,us
15,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,805869,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-03-13,us
16,T-Shirt,Migos,765971,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2017-03-13,us
17,Slide,Calvin Harris,744241,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-03-13,us
18,Castle on the Hill,Ed Sheeran,743193,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-13,us
19,Location,Khalid,739412,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2017-03-13,us
20,Green Light,Lorde,683727,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,2017-03-13,us
1,Shape of You,Ed Sheeran,1638601,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-14,us
2,Mask Off,Future,1273582,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-03-14,us
3,iSpy (feat. Lil Yachty),KYLE,1172104,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-03-14,us
4,That's What I Like,Bruno Mars,1110548,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-14,us
5,Tunnel Vision,Kodak Black,1013869,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-03-14,us
6,It Ain't Me (with Selena Gomez),Kygo,911801,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-14,us
7,Bad and Boujee (feat. Lil Uzi Vert),Migos,909775,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-03-14,us
8,Congratulations,Post Malone,908267,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-03-14,us
9,Something Just Like This,The Chainsmokers,871149,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-14,us
10,Bounce Back,Big Sean,865103,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-03-14,us
11,Galway Girl,Ed Sheeran,848106,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-14,us
12,Stay (with Alessia Cara),Zedd,840409,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-14,us
13,Issues,Julia Michaels,823421,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-14,us
14,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,776154,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-03-14,us
15,Paris,The Chainsmokers,774787,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-03-14,us
16,T-Shirt,Migos,772625,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2017-03-14,us
17,Location,Khalid,716058,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2017-03-14,us
18,Slide,Calvin Harris,696758,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-03-14,us
19,Castle on the Hill,Ed Sheeran,677309,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-14,us
20,Fake Love,Drake,639584,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-03-14,us
1,Shape of You,Ed Sheeran,1643255,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-15,us
2,Mask Off,Future,1364197,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-03-15,us
3,iSpy (feat. Lil Yachty),KYLE,1178635,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-03-15,us
4,That's What I Like,Bruno Mars,1144808,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-15,us
5,Tunnel Vision,Kodak Black,1030754,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-03-15,us
6,It Ain't Me (with Selena Gomez),Kygo,931079,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-15,us
7,Congratulations,Post Malone,925870,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-03-15,us
8,Bad and Boujee (feat. Lil Uzi Vert),Migos,922345,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-03-15,us
9,Bounce Back,Big Sean,886118,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-03-15,us
10,Something Just Like This,The Chainsmokers,874122,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-15,us
11,Stay (with Alessia Cara),Zedd,856927,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-15,us
12,Galway Girl,Ed Sheeran,855325,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-15,us
13,Issues,Julia Michaels,840678,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-15,us
14,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,790808,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-03-15,us
15,T-Shirt,Migos,779098,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2017-03-15,us
16,Paris,The Chainsmokers,777372,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-03-15,us
17,Slide,Calvin Harris,744962,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-03-15,us
18,Location,Khalid,743196,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2017-03-15,us
19,Castle on the Hill,Ed Sheeran,679061,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-15,us
20,I Feel It Coming,The Weeknd,650683,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-03-15,us
1,Shape of You,Ed Sheeran,1629596,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-16,us
2,Mask Off,Future,1366473,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-03-16,us
3,iSpy (feat. Lil Yachty),KYLE,1183561,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-03-16,us
4,That's What I Like,Bruno Mars,1169724,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-16,us
5,Tunnel Vision,Kodak Black,1027477,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-03-16,us
6,It Ain't Me (with Selena Gomez),Kygo,963582,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-16,us
7,Bad and Boujee (feat. Lil Uzi Vert),Migos,914283,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-03-16,us
8,Congratulations,Post Malone,913037,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-03-16,us
9,Something Just Like This,The Chainsmokers,894720,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-16,us
10,Stay (with Alessia Cara),Zedd,891446,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-16,us
11,Bounce Back,Big Sean,875601,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-03-16,us
12,Issues,Julia Michaels,861903,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-16,us
13,Galway Girl,Ed Sheeran,856431,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-16,us
14,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,786271,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-03-16,us
15,Location,Khalid,779521,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2017-03-16,us
16,T-Shirt,Migos,774641,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2017-03-16,us
17,Paris,The Chainsmokers,770670,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-03-16,us
18,Slide,Calvin Harris,763973,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-03-16,us
19,I Feel It Coming,The Weeknd,655691,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-03-16,us
20,Castle on the Hill,Ed Sheeran,649001,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-16,us
1,Shape of You,Ed Sheeran,1662621,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-17,us
2,Mask Off,Future,1441861,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-03-17,us
3,iSpy (feat. Lil Yachty),KYLE,1239932,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-03-17,us
4,That's What I Like,Bruno Mars,1206387,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-17,us
5,Tunnel Vision,Kodak Black,1090780,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-03-17,us
6,Bad and Boujee (feat. Lil Uzi Vert),Migos,987435,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-03-17,us
7,It Ain't Me (with Selena Gomez),Kygo,951989,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-17,us
8,Congratulations,Post Malone,936366,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-03-17,us
9,Galway Girl,Ed Sheeran,931669,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-17,us
10,Bounce Back,Big Sean,906425,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-03-17,us
11,Something Just Like This,The Chainsmokers,901110,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-17,us
12,Stay (with Alessia Cara),Zedd,893352,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-17,us
